e4:5f:01:63:71:64>7.5,5;e4:5f:01:63:71:e5>0,10;e4:5f:01:63:71:55>15,0;e4:5f:01:63:71:b5>15,10;e4:5f:01:63:71:a3>0,0
12,4&e4:5f:01:63:71:e5,-94;-94;-95;-94;-95;-91;-87;-88;-87;-86;-88;-90;-91;-94;-93;-93;-94;-92;-92;-88;-89
12,6&e4:5f:01:63:71:e5,-86;-82;-83;-82;-82;-83;-83;-83
12,8&e4:5f:01:63:71:e5,-84;-83;-83;-84;-82;-85;-84;-82;-84;-85;-85;-85;-85;-85;-85;-85;-85;-85;-85
12,10&e4:5f:01:63:71:e5,-86;-89;-89;-88;-87;-88;-85;-82;-81;-82;-80;-80;-80;-81;-90;-91;-93;-94;-93;-91;-89;-86;-86;-86;-85
14,0&e4:5f:01:63:71:e5,-88;-91;-91;-93;-95;-95;-94;-97;-97;-95;-96;-96;-95;-95;-94;-98
14,2&e4:5f:01:63:71:e5,-90;-89;-94;-93
14,4&e4:5f:01:63:71:e5,-94;-93;-95;-87;-86;-86;-87;-85;-85;-87;-87
14,6&e4:5f:01:63:71:e5,-86;-87;-87;-89;-93;-94;-92;-93;-92;-89;-88;-88;-87;-87;-88
14,8&e4:5f:01:63:71:e5,-88;-87;-87;-86;-86;-86;-85;-85;-85;-85;-85;-84;-85;-84;-86;-86;-86;-86;-85;-85;-86;-85
14,10&e4:5f:01:63:71:e5,-85;-84;-84;-84;-84;-90;-89;-90;-90;-90;-89;-90;-87;-87;-87;-87;-86;-86;-86;-85;-85;-84;-84;-84;-84;-84;-84;-84;-84;-84;-85;-84;-85;-84;-85
0,0&e4:5f:01:63:71:55,-89;-90;-90;-90;-90;-90;-92;-92;-92;-92;-92;-92;-92;-89;-89;-89
0,2&e4:5f:01:63:71:55,-86;-85;-85;-85;-86;-86;-85;-85;-85;-85;-85
0,4&e4:5f:01:63:71:55,-84;-84;-84;-85;-84;-84;-84;-84;-84;-83;-81;-83;-82
0,6&e4:5f:01:63:71:55,-84;-84;-86;-85;-86;-86;-85;-86;-85;-84;-85;-84;-84;-84;-84;-84;-84;-84;-84;-84;-84
0,8&e4:5f:01:63:71:55,-92;-92;-92;-92;-92;-92;-91;-91;-91;-91;-92;-91;-91;-90;-90;-90;-90;-90;-89
0,10&e4:5f:01:63:71:55,-97;-98;-96;-93;-94;-93;-96
2,0&e4:5f:01:63:71:55,-97
2,2&e4:5f:01:63:71:55,-93;-93;-93;-93;-92;-93;-94;-94;-95;-95;-94;-93;-93;-93;-92;-92;-93;-92;-94;-94
2,4&e4:5f:01:63:71:55,-90;-92;-94;-97;-90;-90;-90;-90;-90
2,6&e4:5f:01:63:71:55,-92;-89;-90;-90;-90;-90;-90;-90;-91;-91;-91
2,8&e4:5f:01:63:71:55,-95;-96;-99;-98;-101;-100
4,0&e4:5f:01:63:71:55,-100;-100;-100;-100;-98;-100
4,2&e4:5f:01:63:71:55,-90;-89;-89;-89;-89;-88;-88;-89;-88;-89;-88;-88;-89;-90;-91;-90;-90;-90
4,4&e4:5f:01:63:71:55,-86;-85;-85;-85;-85;-86;-87;-88;-88;-87;-87;-89;-89;-87;-86;-86;-86;-86;-86;-86;-86;-86;-86
4,6&e4:5f:01:63:71:55,-93;-98;-97
6,0&e4:5f:01:63:71:55,-92;-92;-87;-90;-91;-91;-93;-92;-94
6,2&e4:5f:01:63:71:55,-83;-82;-82;-83;-81;-81;-84;-84;-83;-83;-84;-81;-85;-86;-86;-87;-88;-88;-88;-87;-87;-87;-86;-86;-86;-86;-86;-86;-86
6,4&e4:5f:01:63:71:55,-88;-86;-86;-86;-86;-87;-88;-88;-88;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-87;-86;-87;-88;-88;-88;-88;-89;-88;-88
6,6&e4:5f:01:63:71:55,-99;-96;-94;-96;-93;-91;-89;-88;-89;-89;-88;-89;-89;-93;-97
6,8&e4:5f:01:63:71:55,-100;-97;-98;-98
6,10&e4:5f:01:63:71:55,-97;-96
8,0&e4:5f:01:63:71:55,-88;-91;-93;-92;-90;-91;-91;-90;-91;-91;-90;-92;-93;-92;-92;-91;-92;-91;-91;-90;-90;-92;-91;-90;-91;-91;-91;-91;-91;-92;-90;-90;-90;-90;-91
8,2&e4:5f:01:63:71:55,-81;-79;-79;-79;-79;-79;-79;-79;-79;-79;-79;-78;-78;-78;-78;-78;-78;-79;-77;-78;-79;-78;-78;-78;-79;-79;-79;-80;-79;-80;-81;-81
8,4&e4:5f:01:63:71:55,-86;-90;-92;-92;-91;-90;-90;-90;-90;-90;-90;-90;-90;-92;-92;-92;-93;-93;-93;-92;-92
8,6&e4:5f:01:63:71:55,-95;-93;-95;-95;-94
8,8&e4:5f:01:63:71:55,-93;-93;-93;-93;-93;-91;-92;-94;-95;-95;-95;-96;-93;-95
8,10&e4:5f:01:63:71:55,-94;-91;-92;-92;-92;-92;-91;-92;-93;-92;-91;-90;-91;-91;-91;-92;-93;-92;-93;-94;-94
10,10&e4:5f:01:63:71:55,-89;-90;-87;-88;-89;-89;-88;-88;-89;-89;-88;-89
10,8&e4:5f:01:63:71:55,-87;-90;-87;-86;-85;-86;-89;-89;-87;-86;-87;-86;-85;-84;-85;-85;-85;-84
10,0&e4:5f:01:63:71:55,-92;-88
10,2&e4:5f:01:63:71:55,-78;-78;-78;-77;-78;-78;-78;-78;-78
10,4&e4:5f:01:63:71:55,-85;-90;-86;-85;-85;-84;-90;-89;-90;-90;-89;-91;-89;-90;-90;-92;-91;-92;-91;-92;-93;-93;-91;-92;-92;-93;-93;-93;-93;-91;-92
10,6&e4:5f:01:63:71:55,-93;-91;-91;-90;-93;-93;-93;-90;-91;-88;-89;-88;-88;-89;-88;-88;-87;-87;-88;-89;-90;-89;-89;-90;-90;-91;-89;-89;-88;-88;-88;-89;-88;-89;-89
12,0&e4:5f:01:63:71:55,-81;-86;-81;-79;-79;-79;-78;-78;-79;-79;-79;-80;-80;-79;-79;-79;-78;-78;-77;-78;-78;-78;-78;-78;-79;-79;-78;-78;-78;-78;-78;-79;-79;-79;-79
12,2&e4:5f:01:63:71:55,-86;-85;-84;-83;-85;-85;-86;-88;-89;-88;-87;-87;-90;-99;-97;-91;-89;-89;-89;-90;-90;-90;-89;-88;-92;-94;-92;-91;-91
12,4&e4:5f:01:63:71:55,-89;-87;-89;-89;-87
12,6&e4:5f:01:63:71:55,-95;-91;-91;-90;-91;-92;-92;-91;-91;-91;-92;-91;-92;-91;-91;-90;-92;-92;-91;-92;-91;-91;-92
12,8&e4:5f:01:63:71:55,-92;-93;-94;-92;-92
12,10&e4:5f:01:63:71:55,-99;-97;-95;-88;-87;-87;-88;-88;-89
14,0&e4:5f:01:63:71:55,-78;-78;-78;-75;-75;-75;-75;-74;-74;-74;-74;-75;-75;-75;-75;-75
14,2&e4:5f:01:63:71:55,-89;-97;-92;-93;-91;-92;-93;-95;-95;-94;-97;-98;-97;-94;-93;-95;-97;-94;-91;-91;-91;-91
14,4&e4:5f:01:63:71:55,-86;-85;-84;-85;-85;-85;-84;-85;-85;-87;-86;-86;-86;-86;-86
14,6&e4:5f:01:63:71:55,-93;-92;-90;-88;-87;-87;-88;-88;-88;-88;-89;-89;-90;-90;-92;-91
14,8&e4:5f:01:63:71:55,-93;-93;-92;-91;-92;-92;-94;-95;-96;-100;-98;-98;-98;-97;-95;-92;-94;-94;-95;-94
14,10&e4:5f:01:63:71:55,-97;-95;-95
0,0&e4:5f:01:63:71:b5,-99;-102;-100;-99;-98;-98;-99
0,2&e4:5f:01:63:71:b5,-99;-101;-99;-96;-96;-95;-97;-98;-98
0,4&e4:5f:01:63:71:b5,-96;-97;-95;-94;-92;-89;-88;-88;-87;-88;-89;-89;-90;-90;-90;-90;-91;-90;-90;-89;-89;-89;-90;-91;-90;-89
0,6&e4:5f:01:63:71:b5,-99;-99;-99;-96;-97;-96
0,8&e4:5f:01:63:71:b5,-91;-91;-91;-90;-91;-91;-92;-93;-93;-97;-98;-91;-93;-93;-93;-94;-91;-90;-90
0,10&e4:5f:01:63:71:b5,-85;-86;-86;-86;-84;-84;-84;-84;-84;-84;-84;-84;-83;-83;-83;-83;-83
2,0&e4:5f:01:63:71:b5,-97;-97
2,2&e4:5f:01:63:71:b5,-98;-96;-99;-99;-99;-98;-98;-98;-97;-99;-98;-99;-99;-99;-98;-96
2,4&e4:5f:01:63:71:b5,-92;-91;-91;-91;-94;-95;-93;-95;-96;-94;-96;-100;-99;-99;-98;-99;-95;-94;-95;-94;-95;-95;-95;-95;-95;-95;-94;-95;-95;-95;-96;-95;-94;-94;-94
2,6&e4:5f:01:63:71:b5,-92;-90;-88;-88;-88;-89;-88;-89;-88;-90;-90
2,8&e4:5f:01:63:71:b5,-88;-86;-89;-98;-97;-101
2,10&e4:5f:01:63:71:b5,-93;-93;-94;-93;-93;-93;-93;-91;-91;-91;-90;-92;-92;-91;-93
4,0&e4:5f:01:63:71:b5,-100;-97;-97;-98;-98;-99;-97;-97
4,2&e4:5f:01:63:71:b5,-99;-96;-96;-99;-99;-99;-100;-99;-98;-97;-99;-96;-100
4,4&e4:5f:01:63:71:b5,-92;-92;-91;-92;-94;-94;-98;-95;-93;-92;-91;-92;-93;-92;-91;-94;-94;-94;-93
4,6&e4:5f:01:63:71:b5,-90;-88;-88;-90;-91;-90;-91;-91;-89;-91;-95;-97;-97;-97;-98
4,8&e4:5f:01:63:71:b5,-93;-93;-94;-93;-93;-95
4,10&e4:5f:01:63:71:b5,-87;-85;-83;-84;-84;-83;-84;-86;-86;-87;-87;-87;-87;-87;-87;-87;-87;-88;-87;-87;-87;-86;-86;-86;-86;-86;-87;-87;-86;-87;-87;-87;-88;-88;-88;-88
6,0&e4:5f:01:63:71:b5,-92;-92;-91;-93;-95;-92;-94;-100;-95
6,2&e4:5f:01:63:71:b5,-91;-89;-99;-97;-98;-99;-99;-99;-98;-99;-97;-98;-97
6,4&e4:5f:01:63:71:b5,-98;-99;-99
6,6&e4:5f:01:63:71:b5,-91;-89;-90;-87;-85;-86;-86;-88;-91;-94;-95;-95;-92;-89;-86;-86;-87;-87;-87
6,8&e4:5f:01:63:71:b5,-89;-89;-90;-86;-87;-88;-91;-90;-90;-94
6,10&e4:5f:01:63:71:b5,-84;-84;-84;-83;-85;-82;-84;-84;-84;-87;-87;-88;-85;-83
8,0&e4:5f:01:63:71:b5,-86;-85;-85;-85;-85;-85
8,2&e4:5f:01:63:71:b5,-86;-84;-85;-86;-83;-83;-87;-88;-85;-84;-85;-84;-84;-86
8,4&e4:5f:01:63:71:b5,-85;-85;-86;-85;-85;-85;-85;-86;-85;-86;-86;-87;-87;-89;-88;-87;-88;-88;-88;-88;-88;-88;-89
8,6&e4:5f:01:63:71:b5,-86;-86;-86;-86
8,8&e4:5f:01:63:71:b5,-81;-80;-78;-82;-84;-86;-89;-88;-86;-83;-83;-83;-86;-86;-86;-85;-85;-83;-83;-82;-82;-82;-81;-80;-79;-80;-80;-80;-80
8,10&e4:5f:01:63:71:b5,-88;-89;-88;-83;-84;-83;-81;-81;-80;-80;-80;-80;-81;-81;-81;-81;-81
10,10&e4:5f:01:63:71:b5,-82;-80;-79;-83;-80;-80;-79;-80;-80;-79;-79;-80;-80;-80;-79;-78;-78;-74;-74;-70;-75
10,8&e4:5f:01:63:71:b5,-82;-82;-84;-82;-82;-83;-83;-82;-82;-82;-82;-82;-82;-81;-81;-82;-82;-82;-82;-82;-82
10,0&e4:5f:01:63:71:b5,-84;-84;-86
10,2&e4:5f:01:63:71:b5,-78;-81;-80;-80;-79;-80;-80
10,4&e4:5f:01:63:71:b5,-84;-86;-88;-92;-94;-93;-97;-96;-94;-90;-87;-84;-80;-79;-79;-79;-79;-78
10,6&e4:5f:01:63:71:b5,-85;-90;-87;-89;-90;-90;-92;-92;-92;-89;-90;-92;-93;-91;-85;-84;-76;-91;-94;-93
12,0&e4:5f:01:63:71:b5,-91;-94;-89;-91;-94;-90;-83;-83;-82;-83
12,2&e4:5f:01:63:71:b5,-77;-77;-78;-77;-77;-77;-79;-79;-79;-80;-80;-79;-79;-79;-79;-80;-80;-80;-81;-79;-79;-80;-80;-79;-79;-80
12,4&e4:5f:01:63:71:b5,-79;-79;-78;-78;-77;-77;-78;-76;-75;-77;-78;-79;-79;-77;-77;-77;-77;-78;-78;-78;-78;-78;-78;-78;-78;-78;-77;-76;-77;-76;-75;-75;-78;-78;-77;-76;-77;-77;-77;-77;-77;-77
12,6&e4:5f:01:63:71:b5,-80;-78;-80;-79;-80;-79;-80;-79;-79;-81;-81;-81;-82;-81;-81;-81;-80;-80;-80;-81;-82;-81;-81;-80;-81;-83;-84;-85;-85;-85;-85;-84;-84;-84;-84;-84;-84;-84;-86;-86;-84;-85
12,8&e4:5f:01:63:71:b5,-85;-81;-80;-80;-81;-81;-82;-81;-81;-81;-81;-81;-81;-81;-81;-81;-81;-81
12,10&e4:5f:01:63:71:b5,-72;-73;-71;-72;-74;-74;-73;-73;-72;-73;-73;-74;-74;-74;-74;-74;-74;-74;-74;-74;-74;-74;-74
14,0&e4:5f:01:63:71:b5,-87;-86;-87;-87;-86;-85;-86;-85;-86;-86;-85;-84;-85;-85;-85;-85;-85;-85;-85;-85;-84;-84;-84;-84;-84;-85;-85
14,2&e4:5f:01:63:71:b5,-82;-82;-83;-83;-82;-83;-84;-82;-81;-81;-83;-84;-84;-84;-85;-83;-84;-84;-84;-85;-84;-84;-83;-82;-82;-82;-82;-82;-82;-82;-82;-82;-82;-82;-81
14,4&e4:5f:01:63:71:b5,-78;-81;-81;-80;-78;-79;-78;-79;-78;-78;-78;-78;-78;-78;-77;-77;-77;-77;-77;-77;-77;-77;-77;-78;-78;-78;-78;-78;-78;-78;-78
14,6&e4:5f:01:63:71:b5,-71;-70;-71;-70;-71;-71;-70;-71;-72;-71;-72;-72;-72;-72;-72;-72;-73;-72;-72
14,8&e4:5f:01:63:71:b5,-72;-74;-73;-73;-73;-74;-70;-70;-69;-69;-69;-69;-69;-69;-69;-70;-70;-70;-70;-70;-70;-70
14,10&e4:5f:01:63:71:b5,-62;-62;-62;-63;-63;-63;-62;-62;-61;-61;-62;-62;-62
0,0&e4:5f:01:63:71:64,-79;-80;-80;-80;-81;-80;-80;-81
0,2&e4:5f:01:63:71:64,-101;-97;-97;-94;-96
0,2&e4:5f:01:63:71:64,-84;-84;-84;-83;-83;-83;-83;-84;-85;-84;-84;-85;-84;-87
0,4&e4:5f:01:63:71:64,-90;-91;-93;-94;-98;-98;-92;-92;-94
0,6&e4:5f:01:63:71:64,-80;-82;-83;-82;-82;-83;-84;-84;-83;-83;-83;-83;-83;-83;-83;-83;-83;-83;-83;-82;-83;-82;-82;-82
0,8&e4:5f:01:63:71:64,-76;-76;-76;-77;-77;-77;-77;-78;-78;-78;-79;-78;-78;-79;-78;-78;-78;-78;-80;-79;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77;-77
0,10&e4:5f:01:63:71:64,-91;-95;-93;-93;-94;-95;-88;-87;-87;-86;-85;-86;-86;-87;-88;-87;-87;-88;-87;-87;-88;-88;-88;-88;-90;-89;-88;-89;-89;-88;-89;-90;-85;-85;-85
2,0&e4:5f:01:63:71:64,-84;-84;-85;-78;-79;-91;-97;-97
2,2&e4:5f:01:63:71:64,-95;-98;-91;-94;-93;-92;-93;-92;-91;-92
2,4&e4:5f:01:63:71:64,-94;-96;-94;-93;-95;-94;-94;-94;-92;-88;-88;-87;-87
2,6&e4:5f:01:63:71:64,-93;-90;-94;-93;-94;-99;-96;-93;-93;-94;-97;-99;-95;-94;-93;-93;-93;-93;-93;-93;-92;-93;-93;-94;-100
2,8&e4:5f:01:63:71:64,-82;-84;-88;-92;-93;-88;-91;-90;-90;-90;-90;-90;-90;-90;-90;-90;-92;-92;-91
2,10&e4:5f:01:63:71:64,-86;-92;-94;-93;-92;-92;-92;-92;-92;-92;-92;-91
4,0&e4:5f:01:63:71:64,-81;-80;-80;-80;-80;-80;-80;-80;-80;-80;-80;-81;-81;-82;-82;-82;-81;-82
